site_id,BASIN,LOCATION,RIVERMILE,sample_date,sys_sample_code,sample_source,sample_matrix_code,dec_sample_type_cde,lab_sample_type_cde,sample_type_code_combined,chemical_name,fraction,result_value,result_unit,lab_qualifiers,interpreted_qualifiers,validator_qualifiers,validator_qualifiers_equis,method_detection_limit,reporting_detection_limit,quantitation_limit,detection_limit_unit,adj_result_value,SITE_WATER_QLTY_STANDARD,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L2CODE,NA_L2NAME
09-INDN-2.0,09,INDN,2.0,2019-09-17 17:45:00,09-INDN-2.0-09172019-W,field,WS,N,N,,chloride (as cl),TOTAL,40.3,mg/l,0,,A,,0.5,,2,mg/l,40.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-2.0,09,INDN,2.0,2019-06-25 15:30:00,09-INDN-2.0-06252019-W,field,WS,N,N,,chloride (as cl),TOTAL,10.4,mg/l,0,,A,,0.5,,2,mg/l,10.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-2.0,09,INDN,2.0,2019-07-23 13:30:00,09-INDN-2.0-07232019-W,field,WS,N,N,,chloride (as cl),TOTAL,16.6,mg/l,0,,A,,0.5,,2,mg/l,16.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-2.0,09,INDN,2.0,2019-08-27 13:37:00,09-INDN-2.0-08272019-W,field,WS,N,N,,chloride (as cl),TOTAL,52.2,mg/l,0,,A,,0.5,,2,mg/l,52.2,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-2.0,09,INDN,2.0,2019-10-10 16:15:00,09-INDN-2.0-10102019-WS,field,WS,N,N,,chloride (as cl),TOTAL,29.6,mg/l,0,,A,,0.5,,2,mg/l,29.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-33.7,09,INDN,33.7,2015-10-26 14:00:00,09064234_10262015_WS,field,WS,,,N,chloride (as cl),T,10.4,mg/l,,,0,,1,,2,mg/l,10.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-33.7,09,INDN,33.7,2015-06-15 13:00:00,09064234_06152015_WS,field,WS,,,N,chloride (as cl),T,6.8,mg/l,,,0,,0.3,,2,mg/l,6.8,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-33.7,09,INDN,33.7,2019-09-18 14:15:00,09-INDN-33.7-09182019-W,field,WS,N,N,,chloride (as cl),TOTAL,6.8,mg/l,0,,A,,0.5,,2,mg/l,6.8,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-33.7,09,INDN,33.7,2015-05-14 12:00:00,09064234_05142015_WS,field,WS,,,N,chloride (as cl),T,7.6,mg/l,,,0,,0.3,,2,mg/l,7.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-33.7,09,INDN,33.7,2015-08-03 12:00:00,09064234_08032015_WS,field,WS,,,N,chloride (as cl),T,7.56,mg/l,,,0,,0.1,,0.2,mg/l,7.56,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-33.7,09,INDN,33.7,2015-04-22 12:00:00,09064234_04222015_WS,field,WS,,,N,chloride (as cl),T,6.4,mg/l,,,0,,0.3,,2,mg/l,6.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-33.7,09,INDN,33.7,2015-09-24 10:00:00,09064234_09242015_WS,field,WS,,,N,chloride (as cl),T,8.95,mg/l,,,0,,0.1,,0.2,mg/l,8.95,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-INDN-92.7,09,INDN,92.7,2019-09-10 15:20:00,09-INDN-92.7-09102019-W,field,WS,N,N,,chloride (as cl),TOTAL,,mg/l,U,,U,,0.5,0.5,2,mg/l,0.25,A(T),58,Northeastern Highlands,5.3.1,5.3,ATLANTIC HIGHLANDS
09-JENN-0.4,09,JENN,0.4,2019-09-10 19:40:00,09-JENN-0.4-09102019-W,field,WS,N,N,,chloride (as cl),TOTAL,,mg/l,U,,U,,0.5,0.5,2,mg/l,0.25,C(T),58,Northeastern Highlands,5.3.1,5.3,ATLANTIC HIGHLANDS
09-JEWT-3.1,09,JEWT,3.1,2015-04-22 14:00:00,09055103_04222015_WS,field,WS,,,N,chloride (as cl),T,26.1,mg/l,,,0,,0.3,,2,mg/l,26.1,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-JEWT-3.1,09,JEWT,3.1,2015-05-12 09:00:00,09055103_05122015_WS,field,WS,,,N,chloride (as cl),T,33,mg/l,,,0,,0.3,,2,mg/l,33,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-JEWT-3.1,09,JEWT,3.1,2015-08-04 15:00:00,09055103_08042015_WS,field,WS,,,N,chloride (as cl),T,42.9,mg/l,,,0,,1,,2,mg/l,42.9,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-JEWT-3.1,09,JEWT,3.1,2015-10-27 16:00:00,09055103_10272015_WS,field,WS,,,N,chloride (as cl),T,40.3,mg/l,,,0,,1,,2,mg/l,40.3,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-JEWT-3.1,09,JEWT,3.1,2015-09-21 14:00:00,09055103_09212015_WS,field,WS,,,N,chloride (as cl),T,42.4,mg/l,,,0,,1,,2,mg/l,42.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-JEWT-3.1,09,JEWT,3.1,2015-06-16 16:00:00,09055103_06162015_WS,field,WS,,,N,chloride (as cl),T,25.4,mg/l,,,0,,0.3,,2,mg/l,25.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-KING-0.5,09,KING,0.5,2019-09-11 20:00:00,09-KING-0.5-09112019-W,field,WS,N,N,,chloride (as cl),TOTAL,13.5,mg/l,0,,A,,0.5,,2,mg/l,13.5,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-05-23 10:00:00,09023107-05232005-WS,,WS,,,N,chloride (as cl),T,11.2,mg/l,,,0,,,,,,11.2,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-09-07 11:00:00,09023107-09072005-WS,,WS,,,N,chloride (as cl),T,12.4,mg/l,,,0,,,,,,12.4,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-04-14 00:00:00,09023107-04142005-WS,,WS,,,N,chloride (as cl),T,11.2,mg/l,,,0,,,,,,11.2,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-08-09 00:00:00,09023107-08092005-WS,,WS,,,N,chloride (as cl),T,14.7,mg/l,,,0,,,,,,14.7,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-07-11 12:00:00,09023107-07112005-WS,,WS,,,N,chloride (as cl),T,7.05,mg/l,,,0,,,,,,7.05,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-11-09 12:00:00,09023107-11092005-WS,,WS,,,N,chloride (as cl),T,8.59,mg/l,,,0,,,,,,8.59,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-05-03 09:00:00,09023107-05032005-WS,,WS,,,N,chloride (as cl),T,9.23,mg/l,,,0,,,,,,9.23,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-09-27 11:00:00,09023107-09272005-WS,,WS,,,N,chloride (as cl),T,13.4,mg/l,,,0,,,,,,13.4,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-10-19 11:00:00,09023107-10192005-WS,,WS,,,N,chloride (as cl),T,7.92,mg/l,,,0,,,,,,7.92,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LAWR-5.9,09,LAWR,5.9,2005-06-13 11:00:00,09023107-06132005-WS,,WS,,,N,chloride (as cl),T,12.6,mg/l,,,0,,,,,,12.6,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-05-04 14:00:00,09042104-05042005-WS,,WS,,,N,chloride (as cl),T,11.6,mg/l,,,0,,,,,,11.6,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-06-16 11:00:00,09042104-06162005-WS,,WS,,,N,chloride (as cl),T,16,mg/l,,,0,,,,,,16,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-09-29 14:00:00,09042104-09292005-WS,,WS,,,N,chloride (as cl),T,11.9,mg/l,,,0,,,,,,11.9,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-05-26 14:00:00,09042104-05262005-WS,,WS,,,N,chloride (as cl),T,14.5,mg/l,,,0,,,,,,14.5,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-11-10 11:00:00,09042104-11102005-WS,,WS,,,N,chloride (as cl),T,11.2,mg/l,,,0,,,,,,11.2,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-07-14 13:00:00,09042104-07142005-WS,,WS,,,N,chloride (as cl),T,10.7,mg/l,,,0,,,,,,10.7,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-09-08 10:00:00,09042104-09082005-WS,,WS,,,N,chloride (as cl),T,12,mg/l,,,0,,,,,,12,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-04-14 00:00:00,09042104-04142005-WS,,WS,,,N,chloride (as cl),T,12.8,mg/l,,,0,,,,,,12.8,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-08-11 00:00:00,09042104-08112005-WS,,WS,,,N,chloride (as cl),T,14.4,mg/l,,,0,,,,,,14.4,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LITL-3.5,09,LITL,3.5,2005-10-20 13:00:00,09042104-10202005-WS,,WS,,,N,chloride (as cl),T,8.98,mg/l,,,0,,,,,,8.98,C,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2015-08-06 12:00:00,09021201_08062015_WS,field,WS,,,N,chloride (as cl),T,14.3,mg/l,,,0,,1,,2,mg/l,14.3,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-04-14 00:00:00,09021201-04142005-WS,,WS,,,N,chloride (as cl),T,9.66,mg/l,,,0,,,,,,9.66,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-08-09 00:00:00,09021201-08092005-WS,,WS,,,N,chloride (as cl),T,7.69,mg/l,,,0,,,,,,7.69,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-06-13 12:00:00,09021201-06132005-WS,,WS,,,N,chloride (as cl),T,8.34,mg/l,,,0,,,,,,8.34,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2015-10-29 13:00:00,09021201_10292015_WS,field,WS,,,N,chloride (as cl),T,15.4,mg/l,,,0,,1,,2,mg/l,15.4,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2015-05-14 12:00:00,09021201_05142015_WS,field,WS,,,N,chloride (as cl),T,11.3,mg/l,,,0,,0.3,,2,mg/l,11.3,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-07-11 13:00:00,09021201-07112005-WS,,WS,,,N,chloride (as cl),T,4.04,mg/l,,,0,,,,,,4.04,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-10-19 12:00:00,09021201-10192005-WS,,WS,,,N,chloride (as cl),T,5.03,mg/l,,,0,,,,,,5.03,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-09-07 00:30:00,09021201-09072005-WS,,WS,,,N,chloride (as cl),T,9.07,mg/l,,,0,,,,,,9.07,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2015-06-18 13:00:00,09021201_06182015_WS,field,WS,,,N,chloride (as cl),T,6.3,mg/l,,,0,,0.3,,2,mg/l,6.3,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-05-23 12:00:00,09021201-05232005-WS,,WS,,,N,chloride (as cl),T,9.97,mg/l,,,0,,,,,,9.97,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2015-04-22 11:00:00,09021201_04222015_WS,field,WS,,,N,chloride (as cl),T,6.6,mg/l,,,0,,0.3,,2,mg/l,6.6,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-05-03 12:00:00,09021201-05032005-WS,,WS,,,N,chloride (as cl),T,7.23,mg/l,,,0,,,,,,7.23,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2015-09-24 13:00:00,09021201_09242015_WS,field,WS,,,N,chloride (as cl),T,14.5,mg/l,,,0,,1,,2,mg/l,14.5,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-0.6,09,LSAL,0.6,2005-09-27 12:00:00,09021201-09272005-WS,,WS,,,N,chloride (as cl),T,10,mg/l,,,0,,,,,,10,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-07-28 12:00:00,09022303_07282010_WS,,WS,,,N,chloride (as cl),T,10.9,mg/l,,,0,,,,,,10.9,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2015-05-14 11:00:00,09022303_05142015_WS,field,WS,,,N,chloride (as cl),T,11.2,mg/l,,,0,,0.3,,2,mg/l,11.2,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2015-10-29 11:00:00,09022303_10292015_WS,field,WS,,,N,chloride (as cl),T,16.7,mg/l,,,0,,1,,2,mg/l,16.7,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-08-25 11:00:00,09022303_08252010_WS,,WS,,,N,chloride (as cl),T,7.2,mg/l,,,0,,,,,,7.2,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-10-13 11:45:00,09022303_10132010_WS,,WS,,,N,chloride (as cl),T,8,mg/l,,,0,,,,,,8,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2015-04-22 13:00:00,09022303_04222015_WS,field,WS,,,N,chloride (as cl),T,10.9,mg/l,,,0,,0.3,,2,mg/l,10.9,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-11-03 11:45:00,09022303_11032010_WS,,WS,,,N,chloride (as cl),T,9.4,mg/l,,,0,,,,,,9.4,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-09-22 11:00:00,09022303_09222010_WS,,WS,,,N,chloride (as cl),T,10,mg/l,,,0,,,,,,10,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2019-09-11 12:45:00,09-LSAL-3.1-09112019-W,field,WS,N,N,,chloride (as cl),TOTAL,10.6,mg/l,0,,A,,0.5,,2,mg/l,10.6,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2015-08-06 11:00:00,09022303_08062015_WS,field,WS,,,N,chloride (as cl),T,13.7,mg/l,,,0,,1,,2,mg/l,13.7,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-07-14 11:30:00,09022303_07142010_WS,,WS,,,N,chloride (as cl),T,8.7,mg/l,,,0,,,,,,8.7,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-05-26 11:15:00,09022303_05262010_WS,,WS,,,N,chloride (as cl),T,8.6,mg/l,,,0,,,,,,8.6,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-04-21 12:30:00,09022303_04212010_WS,,WS,,,N,chloride (as cl),T,8.6,mg/l,,,0,,,,,,8.6,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2015-09-24 12:00:00,09022303_09242015_WS,field,WS,,,N,chloride (as cl),T,13.4,mg/l,,,0,,1,,2,mg/l,13.4,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-06-23 11:45:00,09022303_06232010_WS,,WS,,,N,chloride (as cl),T,7.4,mg/l,,,0,,,,,,7.4,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2015-06-18 11:00:00,09022303_06182015_WS,field,WS,,,N,chloride (as cl),T,8.3,mg/l,,,0,,0.3,,2,mg/l,8.3,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-3.1,09,LSAL,3.1,2010-05-05 11:55:00,09022303_05052010_WS,,WS,,,N,chloride (as cl),T,6.4,mg/l,,,0,,,,,,6.4,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2019-06-12 13:00:00,09-LSAL-7.6-06122019-WS,field,WS,N,N,,chloride (as cl),TOTAL,11.1,mg/l,0,,A,,0.5,,2,mg/l,11.1,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2019-04-16 17:00:00,09-LSAL-7.6-04162019-WS,field,WS,N,N,,chloride (as cl),TOTAL,7.73,mg/l,0,,A,,0.05,,0.2,mg/l,7.73,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2018-04-19 17:00:00,09-LSAL-7.6-04192018-WS,field,WS,N,N,,chloride (as cl),TOTAL,8.7,mg/l,0,,A,,0.2,,2,mg/l,8.7,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2017-06-13 10:00:00,09LSAL-7.6_06132017_WS,field,WS,N,N,,chloride (as cl),T,9.8,mg/l,,,0,,0.2,,2,mg/l,9.8,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2018-08-14 15:00:00,09-LSAL-7.6-08152018-WS,field,WS,N,N,,chloride (as cl),TOTAL,12,mg/l,0,,A,,0.2,,2,mg/l,12,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2018-10-17 04:00:00,09-LSAL-7.6-10172018-WS,field,WS,N,N,,chloride (as cl),TOTAL,12.3,mg/l,0,,A,,0.2,,2,mg/l,12.3,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2017-08-16 12:00:00,09LSAL-7.6_08162017_WS,field,WS,N,N,,chloride (as cl),T,8.5,mg/l,,,0,,0.2,,2,mg/l,8.5,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2019-10-21 18:00:00,09-LSAL-7.6-10212019-WS,field,WS,N,N,,chloride (as cl),TOTAL,9.5,mg/l,0,,A,,0.5,,2,mg/l,9.5,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2018-06-20 15:00:00,09-LSAL-7.6-06202018-WS,field,WS,N,N,,chloride (as cl),TOTAL,6.74,mg/l,0,,A,,0.02,,0.2,mg/l,6.74,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2017-10-18 11:00:00,09LSAL-7.6_10162017_WS,field,WS,N,N,,chloride (as cl),T,12.3,mg/l,,,0,,0.2,,2,mg/l,12.3,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL-7.6,09,LSAL,7.6,2019-08-14 15:00:00,09-LSAL-7.6-08142019-WS,field,WS,N,N,,chloride (as cl),TOTAL,11.8,mg/l,0,,A,,0.5,,2,mg/l,11.8,B,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL_T1-1.0,09,LSAL_T1,1.0,2015-06-17 09:00:00,09023201_06172015_WS,field,WS,,,N,chloride (as cl),T,2.9,mg/l,,,0,,0.3,,2,mg/l,2.9,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL_T1-1.0,09,LSAL_T1,1.0,2015-04-22 10:00:00,09023201_04222015_WS,field,WS,,,N,chloride (as cl),T,8.4,mg/l,,,0,,0.3,,2,mg/l,8.4,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LSAL_T1-1.0,09,LSAL_T1,1.0,2015-05-13 13:00:00,09023201_05132015_WS,field,WS,,,N,chloride (as cl),T,9.3,mg/l,,,0,,0.3,,2,mg/l,9.3,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-11-03 10:15:00,09022406_11032010_WS,,WS,,,N,chloride (as cl),T,7.7,mg/l,,,0,,,,,,7.7,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-08-25 10:15:00,09022406_08252010_WS,,WS,,,N,chloride (as cl),T,5.8,mg/l,,,0,,,,,,5.8,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-06-23 10:30:00,09022406_06232010_WS,,WS,,,N,chloride (as cl),T,8.3,mg/l,,,0,,,,,,8.3,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-10-13 10:30:00,09022406_10132010_WS,,WS,,,N,chloride (as cl),T,6.4,mg/l,,,0,,,,,,6.4,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-07-14 11:00:00,09022406_07142010_WS,,WS,,,N,chloride (as cl),T,3.6,mg/l,,,0,,,,,,3.6,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-04-21 11:00:00,09022406_04212010_WS,,WS,,,N,chloride (as cl),T,6.1,mg/l,,,0,,,,,,6.1,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-05-26 10:15:00,09022406_05262010_WS,,WS,,,N,chloride (as cl),T,7.3,mg/l,,,0,,,,,,7.3,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-09-22 10:30:00,09022406_09222010_WS,,WS,,,N,chloride (as cl),T,8.1,mg/l,,,0,,,,,,8.1,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-05-05 10:55:00,09022406_05052010_WS,,WS,,,N,chloride (as cl),T,4.2,mg/l,,,0,,,,,,4.2,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-2.2,09,LTRU,2.2,2010-07-28 10:00:00,09022406_07282010_WS,,WS,,,N,chloride (as cl),T,6.9,mg/l,,,0,,,,,,6.9,D,83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTRU-9.3,09,LTRU,9.3,2019-09-12 14:20:00,09-LTRU-9.3-09122019-W,field,WS,N,N,,chloride (as cl),TOTAL,2.7,mg/l,0,,A,,0.5,,2,mg/l,2.7,B(T),83,Eastern Great Lakes Lowlands,8.1.1,8.1,MIXED WOOD PLAINS
09-LTTL-13.2,09,LTTL,13.2,2019-09-10 17:45:00,09-LTTL-13.2-09102019-W,field,WS,N,N,,chloride (as cl),TOTAL,22.8,mg/l,0,,A,,0.5,,2,mg/l,22.8,D,58,Northeastern Highlands,5.3.1,5.3,ATLANTIC HIGHLANDS
09-MARA-4.5,09,MARA,4.5,2019-09-10 15:30:00,09-MARA-4.5-09102019-W,field,WS,N,N,,chloride (as cl),TOTAL,16.2,mg/l,0,,A,,0.5,,2,mg/l,16.2,C,58,Northeastern Highlands,5.3.1,5.3,ATLANTIC HIGHLANDS
